Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,label,TriggerWord,Label
848,1594143903902,07/07/2020 17:45:03,1594143903608,-4,07/07/2020 13:45:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,2,ReadingPres,Zone1,reading,250.2719999999972,null,,while,6,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
849,1594143904057,07/07/2020 17:45:04,1594143903872,-4,07/07/2020 13:45:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,2,ReadingPres,Zone1,reading,266.9539999999688,null,,he,7,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
850,1594143904197,07/07/2020 17:45:04,1594143904099,-4,07/07/2020 13:45:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,2,ReadingPres,Zone1,reading,216.9089999999851,null,,held,8,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
851,1594143904402,07/07/2020 17:45:04,1594143904330,-4,07/07/2020 13:45:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,2,ReadingPres,Zone1,reading,233.58400000003166,null,,his,9,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
852,1594143904652,07/07/2020 17:45:04,1594143904566,-4,07/07/2020 13:45:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,2,ReadingPres,Zone1,reading,233.600999999966,null,,nose.,10,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
853,1594143904794,07/07/2020 17:45:04,1594143904568,-4,07/07/2020 13:45:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,2,ReadingPres,Zone1,reading,2335.905999999959,null,,Content End,,0,1,0,,,true,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
854,1594143905385,07/07/2020 17:45:05,1594143905304,-4,07/07/2020 13:45:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,3,BlankScreen,Zone1,fixation,750.8130000000237,null,,null,,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
855,1594143905525,07/07/2020 17:45:05,1594143905391,-4,07/07/2020 13:45:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,16,61,4,JudgmentResponse,Zone5,response_keyboard_single,76.8149999785237,null,,4,1,0,1,0,,,false,1,1,Trial,The|boy|swallowed|the|medicine|while|he|held|his|nose.,F.SS.C.11,5,
856,1594143905917,07/07/2020 17:45:05,1594143905719,-4,07/07/2020 13:45:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,1,Fixation,fixation,fixation,333.7039999999688,null,,null,,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
857,1594143906057,07/07/2020 17:45:06,1594143905942,-4,07/07/2020 13:45:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,216.91399999998976,null,,The,1,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
858,1594143906199,07/07/2020 17:45:06,1594143906113,-4,07/07/2020 13:45:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,166.8410000000149,null,,conclusion,2,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
859,1594143906401,07/07/2020 17:45:06,1594143906324,-4,07/07/2020 13:45:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,216.9100000000326,null,,that,3,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
860,1594143906636,07/07/2020 17:45:06,1594143906559,-4,07/07/2020 13:45:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,233.5810000000056,null,,eight,4,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
861,1594143906919,07/07/2020 17:45:06,1594143906794,-4,07/07/2020 13:45:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,233.59699999995064,null,,miners,5,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
862,1594143907135,07/07/2020 17:45:07,1594143907017,-4,07/07/2020 13:45:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,216.94200000003912,null,,are,6,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
863,1594143907542,07/07/2020 17:45:07,1594143907279,-4,07/07/2020 13:45:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,266.96100000001024,null,,adventurous,7,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
864,1594143907682,07/07/2020 17:45:07,1594143907533,-4,07/07/2020 13:45:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,250.2379999999539,null,,is,8,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
865,1594143907855,07/07/2020 17:45:07,1594143907773,-4,07/07/2020 13:45:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,250.2829999999958,null,,unsubstantiated.,9,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
866,1594143907995,07/07/2020 17:45:07,1594143907774,-4,07/07/2020 13:45:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,2,ReadingPres,Zone1,reading,2052.2669999999925,null,,Content End,,0,1,0,,,true,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
867,1594143908589,07/07/2020 17:45:08,1594143908523,-4,07/07/2020 13:45:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,3,BlankScreen,Zone1,fixation,750.8360000000102,null,,null,,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
868,1594143908791,07/07/2020 17:45:08,1594143908719,-4,07/07/2020 13:45:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,3,62,4,JudgmentResponse,Zone5,response_keyboard_single,182.45999998180196,null,,4,1,0,1,0,,,false,1,1,Trial,The|conclusion|that|eight|miners|are|adventurous|is|unsubstantiated.,T.CP.W.51,3,
869,1594143909104,07/07/2020 17:45:09,1594143909039,-4,07/07/2020 13:45:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,1,Fixation,fixation,fixation,333.6959999999963,null,,null,,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
870,1594143909417,07/07/2020 17:45:09,1594143909344,-4,07/07/2020 13:45:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,300.3319999999949,null,,The,1,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
871,1594143909624,07/07/2020 17:45:09,1594143909541,-4,07/07/2020 13:45:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,183.52600000001257,null,,expectation,2,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
872,1594143909855,07/07/2020 17:45:09,1594143909769,-4,07/07/2020 13:45:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,233.6019999999553,null,,these,3,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
873,1594143910152,07/07/2020 17:45:10,1594143910000,-4,07/07/2020 13:45:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,233.58199999999488,null,,three,4,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
874,1594143910338,07/07/2020 17:45:10,1594143910264,-4,07/07/2020 13:45:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,266.96000000002095,null,,cats,5,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
875,1594143910793,07/07/2020 17:45:10,1594143910722,-4,07/07/2020 13:45:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,450.50500000000466,null,,are,6,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
876,1594143911090,07/07/2020 17:45:11,1594143911019,-4,07/07/2020 13:45:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,300.34799999999814,null,,purring,7,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
877,1594143911355,07/07/2020 17:45:11,1594143911285,-4,07/07/2020 13:45:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,266.945000000007,null,,is,8,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
878,1594143911637,07/07/2020 17:45:11,1594143911567,-4,07/07/2020 13:45:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,283.65200000000186,null,,reasonable.,9,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
879,1594143911793,07/07/2020 17:45:11,1594143911569,-4,07/07/2020 13:45:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,2,ReadingPres,Zone1,reading,2519.45199999999,null,,Content End,,0,1,0,,,true,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
880,1594143912388,07/07/2020 17:45:12,1594143912311,-4,07/07/2020 13:45:12,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,3,BlankScreen,Zone1,fixation,750.8169999999809,null,,null,,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
881,1594143913044,07/07/2020 17:45:13,1594143912972,-4,07/07/2020 13:45:12,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,7,63,4,JudgmentResponse,Zone4,response_keyboard_single,650.8399999584071,null,,3,1,0,1,0,,,false,1,1,Trial,The|expectation|these|three|cats|are|purring|is|reasonable.,T.CP.WO.2,3,
882,1594143913355,07/07/2020 17:45:13,1594143913294,-4,07/07/2020 13:45:13,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,1,Fixation,fixation,fixation,333.70100000000093,null,,null,,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
883,1594143913590,07/07/2020 17:45:13,1594143913516,-4,07/07/2020 13:45:13,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,216.89600000000792,null,,The,1,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
884,1594143913840,07/07/2020 17:45:13,1594143913736,-4,07/07/2020 13:45:13,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,216.90399999998044,null,,store's,2,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
885,1594143914092,07/07/2020 17:45:14,1594143913991,-4,07/07/2020 13:45:13,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,250.28200000000652,null,,employees,3,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
886,1594143914342,07/07/2020 17:45:14,1594143914259,-4,07/07/2020 13:45:14,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,266.96100000001024,null,,meets,4,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
887,1594143915030,07/07/2020 17:45:15,1594143914961,-4,07/07/2020 13:45:14,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,700.7619999999879,null,,in,5,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
888,1594143915327,07/07/2020 17:45:15,1594143915243,-4,07/07/2020 13:45:15,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,283.6840000000084,null,,the,6,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
889,1594143915515,07/07/2020 17:45:15,1594143915442,-4,07/07/2020 13:45:15,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,200.19099999999162,null,,lobby,7,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
890,1594143915765,07/07/2020 17:45:15,1594143915689,-4,07/07/2020 13:45:15,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,250.2839999999851,null,,before,8,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
891,1594143915967,07/07/2020 17:45:15,1594143915893,-4,07/07/2020 13:45:15,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,200.20900000003166,null,,their,9,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
892,1594143916170,07/07/2020 17:45:16,1594143916102,-4,07/07/2020 13:45:16,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,216.91199999995297,null,,shift,10,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
893,1594143916562,07/07/2020 17:45:16,1594143916486,-4,07/07/2020 13:45:16,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,383.7530000000261,null,,starts.,11,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
894,1594143916704,07/07/2020 17:45:16,1594143916487,-4,07/07/2020 13:45:16,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,2,ReadingPres,Zone1,reading,3186.837999999989,null,,Content End,,0,1,0,,,true,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
895,1594143917319,07/07/2020 17:45:17,1594143917233,-4,07/07/2020 13:45:17,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,3,BlankScreen,Zone1,fixation,750.8169999999809,null,,null,,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
896,1594143917881,07/07/2020 17:45:17,1594143917802,-4,07/07/2020 13:45:17,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,13,64,4,JudgmentResponse,Zone4,response_keyboard_single,558.3050000132062,null,,3,1,0,1,0,,,false,1,1,Trial,The|store's|employees|meets|in|the|lobby|before|their|shift|starts.,C.SVA.U.35,4,
897,1594143918246,07/07/2020 17:45:18,1594143918150,-4,07/07/2020 13:45:18,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,1,Fixation,fixation,fixation,350.2489999999525,null,,null,,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
898,1594143918444,07/07/2020 17:45:18,1594143918381,-4,07/07/2020 13:45:18,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,216.9189999999944,null,,The,1,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
899,1594143918740,07/07/2020 17:45:18,1594143918656,-4,07/07/2020 13:45:18,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,283.6500000000233,null,,unhappy,2,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
900,1594143919099,07/07/2020 17:45:19,1594143918860,-4,07/07/2020 13:45:18,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,200.22899999999208,null,,duchess,3,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
901,1594143919240,07/07/2020 17:45:19,1594143919155,-4,07/07/2020 13:45:19,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,300.35600000002887,null,,killed,4,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
902,1594143919552,07/07/2020 17:45:19,1594143919481,-4,07/07/2020 13:45:19,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,316.9739999999874,null,,herself,5,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
903,1594143919833,07/07/2020 17:45:19,1594143919767,-4,07/07/2020 13:45:19,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,283.65399999998044,null,,after,6,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
904,1594143920161,07/07/2020 17:45:20,1594143920074,-4,07/07/2020 13:45:20,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,317.2170000000042,null,,the,7,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
905,1594143920490,07/07/2020 17:45:20,1594143920377,-4,07/07/2020 13:45:20,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,23,65,2,ReadingPres,Zone1,reading,300.13300000003073,null,,scandal.,8,0,1,0,,,false,1,1,Trial,The|unhappy|duchess|killed|herself|after|the|scandal.,F.GR.C.39,5,
