Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
61,1592932981524,23/06/2020 17:23:01,1592932980588,-4,23/06/2020 13:23:00,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,2,RSVP,Zone1,reading,5706.280999999995,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
62,1592932982133,23/06/2020 17:23:02,1592932981338,-4,23/06/2020 13:23:01,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,3,Pause,Zone1,fixation,750.849000000002,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
63,1592932982649,23/06/2020 17:23:02,1592932981851,-4,23/06/2020 13:23:01,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,10,3,4,Explicit Judgment,responseA,response_keyboard_single,503.2199999986915,null,,1,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |maid| |said| |the| |carpet| |needs| |vacuumer| |in| |the| |bedrooms.
64,1592932983149,23/06/2020 17:23:03,1592932982338,-4,23/06/2020 13:23:02,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,1,Fixation,fixation,fixation,500.5570000000007,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
65,1592932983480,23/06/2020 17:23:03,1592932982638,-4,23/06/2020 13:23:02,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3530000000028,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
66,1592932983745,23/06/2020 17:23:03,1592932982939,-4,23/06/2020 13:23:02,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.29099999999744,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
67,1592932984039,23/06/2020 17:23:04,1592932983239,-4,23/06/2020 13:23:03,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.372000000003,null,,driver,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
68,1592932984339,23/06/2020 17:23:04,1592932983539,-4,23/06/2020 13:23:03,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3119999999981,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
69,1592932984635,23/06/2020 17:23:04,1592932983840,-4,23/06/2020 13:23:03,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3289999999979,null,,said,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
70,1592932984948,23/06/2020 17:23:04,1592932984140,-4,23/06/2020 13:23:04,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3480000000054,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
71,1592932985243,23/06/2020 17:23:05,1592932984440,-4,23/06/2020 13:23:04,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.31899999999587,null,,the,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
72,1592932985539,23/06/2020 17:23:05,1592932984740,-4,23/06/2020 13:23:04,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3349999999991,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
73,1592932985839,23/06/2020 17:23:05,1592932985041,-4,23/06/2020 13:23:05,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.2870000000039,null,,tire,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
74,1592932986149,23/06/2020 17:23:06,1592932985342,-4,23/06/2020 13:23:05,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3469999999943,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
75,1592932986624,23/06/2020 17:23:06,1592932985642,-4,23/06/2020 13:23:05,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3530000000028,null,,needs,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
76,1592932986765,23/06/2020 17:23:06,1592932985942,-4,23/06/2020 13:23:05,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.35199999999895,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
77,1592932987044,23/06/2020 17:23:07,1592932986242,-4,23/06/2020 13:23:06,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.31200000000536,null,,changing,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
78,1592932987405,23/06/2020 17:23:07,1592932986542,-4,23/06/2020 13:23:06,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.35599999999977,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
79,1592932987640,23/06/2020 17:23:07,1592932986843,-4,23/06/2020 13:23:06,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.29999999999563,null,,on,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
80,1592932988046,23/06/2020 17:23:08,1592932987144,-4,23/06/2020 13:23:07,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.3510000000024,null,, ,16,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
81,1592932988249,23/06/2020 17:23:08,1592932987444,-4,23/06/2020 13:23:07,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.2809999999954,null,,the,17,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
82,1592932988546,23/06/2020 17:23:08,1592932987744,-4,23/06/2020 13:23:07,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.36300000000483,null,, ,18,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
83,1592932989015,23/06/2020 17:23:09,1592932988044,-4,23/06/2020 13:23:08,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,300.33899999999994,null,,highway.,19,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
84,1592932989218,23/06/2020 17:23:09,1592932988046,-4,23/06/2020 13:23:08,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,2,RSVP,Zone1,reading,5706.300000000003,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
85,1592932989608,23/06/2020 17:23:09,1592932988795,-4,23/06/2020 13:23:08,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,3,Pause,Zone1,fixation,750.8240000000005,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
86,1592932990345,23/06/2020 17:23:10,1592932989492,-4,23/06/2020 13:23:09,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,8,4,4,Explicit Judgment,Zone1,response_keyboard_single,682.3399999993853,null,,4,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
87,1592932990767,23/06/2020 17:23:10,1592932989980,-4,23/06/2020 13:23:09,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,1,Fixation,fixation,fixation,500.5420000000013,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
88,1592932991077,23/06/2020 17:23:11,1592932990279,-4,23/06/2020 13:23:10,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.31699999999546,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
89,1592932991376,23/06/2020 17:23:11,1592932990580,-4,23/06/2020 13:23:10,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3550000000032,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
90,1592932991720,23/06/2020 17:23:11,1592932990882,-4,23/06/2020 13:23:10,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.2959999999948,null,,accountant,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
91,1592932991970,23/06/2020 17:23:11,1592932991182,-4,23/06/2020 13:23:11,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3220000000001,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
92,1592932992281,23/06/2020 17:23:12,1592932991482,-4,23/06/2020 13:23:11,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3660000000018,null,,suggested,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
93,1592932992582,23/06/2020 17:23:12,1592932991782,-4,23/06/2020 13:23:11,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.346000000005,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
94,1592932992878,23/06/2020 17:23:12,1592932992082,-4,23/06/2020 13:23:12,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.29899999999907,null,,her,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
95,1592932993191,23/06/2020 17:23:13,1592932992382,-4,23/06/2020 13:23:12,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.35899999999674,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
96,1592932993486,23/06/2020 17:23:13,1592932992683,-4,23/06/2020 13:23:12,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3029999999999,null,,budget,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
97,1592932993800,23/06/2020 17:23:13,1592932992983,-4,23/06/2020 13:23:12,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.33200000000215,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
98,1592932994095,23/06/2020 17:23:14,1592932993283,-4,23/06/2020 13:23:13,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3249999999971,null,,needs,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
99,1592932994378,23/06/2020 17:23:14,1592932993583,-4,23/06/2020 13:23:13,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.33899999999994,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
100,1592932994675,23/06/2020 17:23:14,1592932993884,-4,23/06/2020 13:23:13,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3470000000016,null,,prioritized,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
101,1592932994988,23/06/2020 17:23:14,1592932994185,-4,23/06/2020 13:23:14,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3199999999997,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
102,1592932995282,23/06/2020 17:23:15,1592932994485,-4,23/06/2020 13:23:14,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3439999999973,null,,for,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
103,1592932995582,23/06/2020 17:23:15,1592932994784,-4,23/06/2020 13:23:14,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3380000000034,null,, ,16,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
104,1592932995876,23/06/2020 17:23:15,1592932995084,-4,23/06/2020 13:23:15,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.35399999999936,null,,her,17,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
105,1592932996191,23/06/2020 17:23:16,1592932995386,-4,23/06/2020 13:23:15,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.275999999998,null,, ,18,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
106,1592932996476,23/06/2020 17:23:16,1592932995686,-4,23/06/2020 13:23:15,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,300.3400000000038,null,,necessities. ,19,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
107,1592932996633,23/06/2020 17:23:16,1592932995687,-4,23/06/2020 13:23:15,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,2,RSVP,Zone1,reading,5706.277999999998,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
108,1592932997242,23/06/2020 17:23:17,1592932996437,-4,23/06/2020 13:23:16,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,3,Pause,Zone1,fixation,750.8600000000006,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
109,1592932997382,23/06/2020 17:23:17,1592932996564,-4,23/06/2020 13:23:16,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,9,5,4,Explicit Judgment,responseA,response_keyboard_single,119.04000000504311,null,,1,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |accountant| |suggested| |her| |budget| |needs| |prioritized| |for| |her| |necessities. 
110,1592932999098,23/06/2020 17:23:19,1592932998297,-4,23/06/2020 13:23:18,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,7,1,1,Between Blocks,advancementZone,continue_button,1715.9950000059325,null,,null,,0,1,0,,,false,,,Break,
111,1592932999598,23/06/2020 17:23:19,1592932998790,-4,23/06/2020 13:23:18,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,1,Fixation,fixation,fixation,500.5610000000015,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
112,1592932999878,23/06/2020 17:23:19,1592932999090,-4,23/06/2020 13:23:19,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3009999999995,null,,Jessica,1,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
113,1592933000182,23/06/2020 17:23:20,1592932999391,-4,23/06/2020 13:23:19,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.33200000000215,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
114,1592933000479,23/06/2020 17:23:20,1592932999690,-4,23/06/2020 13:23:19,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.34500000000116,null,,mowed,3,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
115,1592933000784,23/06/2020 17:23:20,1592932999991,-4,23/06/2020 13:23:19,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.34100000000035,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
116,1592933001085,23/06/2020 17:23:21,1592933000291,-4,23/06/2020 13:23:20,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.33899999999994,null,,her,5,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
117,1592933001382,23/06/2020 17:23:21,1592933000592,-4,23/06/2020 13:23:20,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.29899999999907,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
118,1592933001679,23/06/2020 17:23:21,1592933000892,-4,23/06/2020 13:23:20,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3319999999949,null,,grandma's,7,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
119,1592933001976,23/06/2020 17:23:21,1592933001192,-4,23/06/2020 13:23:21,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.2890000000043,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
