Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,Label,
292,1593192853604,26/06/2020 17:34:13,1593192847887,-4,26/06/2020 13:34:07,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
293,1593192853916,26/06/2020 17:34:13,1593192848187,-4,26/06/2020 13:34:08,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,the,11,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
294,1593192854213,26/06/2020 17:34:14,1593192848487,-4,26/06/2020 13:34:08,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,301,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
295,1593192854510,26/06/2020 17:34:14,1593192848787,-4,26/06/2020 13:34:08,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,299,null,,puppy,13,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
296,1593192854823,26/06/2020 17:34:14,1593192849087,-4,26/06/2020 13:34:09,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
297,1593192855122,26/06/2020 17:34:15,1593192849387,-4,26/06/2020 13:34:09,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,needs,15,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
298,1593192855416,26/06/2020 17:34:15,1593192849686,-4,26/06/2020 13:34:09,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
299,1593192855744,26/06/2020 17:34:15,1593192849987,-4,26/06/2020 13:34:09,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,petting,17,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
300,1593192856010,26/06/2020 17:34:16,1593192850287,-4,26/06/2020 13:34:10,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
301,1593192856311,26/06/2020 17:34:16,1593192850587,-4,26/06/2020 13:34:10,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,at,19,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
302,1593192856607,26/06/2020 17:34:16,1593192850891,-4,26/06/2020 13:34:10,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,305,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
303,1593192856909,26/06/2020 17:34:16,1593192851191,-4,26/06/2020 13:34:11,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,the,21,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
304,1593192857206,26/06/2020 17:34:17,1593192851491,-4,26/06/2020 13:34:11,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,22,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
305,1593192857519,26/06/2020 17:34:17,1593192851791,-4,26/06/2020 13:34:11,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,veterinary,23,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
306,1593192857816,26/06/2020 17:34:17,1593192852091,-4,26/06/2020 13:34:12,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,24,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
307,1593192858116,26/06/2020 17:34:18,1593192852391,-4,26/06/2020 13:34:12,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,299,null,,office.,25,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
308,1593192858241,26/06/2020 17:34:18,1593192852392,-4,26/06/2020 13:34:12,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,7507,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
309,1593192858867,26/06/2020 17:34:18,1593192853141,-4,26/06/2020 13:34:13,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,3,Pause,Zone1,fixation,751,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
310,1593192859118,26/06/2020 17:34:19,1593192853398,-4,26/06/2020 13:34:13,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,4,Explicit Judgment,Zone1,response_keyboard_single,251.0000000000291,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
311,1593192859603,26/06/2020 17:34:19,1593192853891,-4,26/06/2020 13:34:13,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,1,Fixation,fixation,fixation,501,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
312,1593192859915,26/06/2020 17:34:19,1593192854191,-4,26/06/2020 13:34:14,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,My,1,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
313,1593192860212,26/06/2020 17:34:20,1593192854491,-4,26/06/2020 13:34:14,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
314,1593192860509,26/06/2020 17:34:20,1593192854791,-4,26/06/2020 13:34:14,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,299,null,,mom,3,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
315,1593192860821,26/06/2020 17:34:20,1593192855091,-4,26/06/2020 13:34:15,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,301,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
316,1593192861108,26/06/2020 17:34:21,1593192855391,-4,26/06/2020 13:34:15,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,said,5,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
317,1593192861412,26/06/2020 17:34:21,1593192855691,-4,26/06/2020 13:34:15,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
318,1593192861725,26/06/2020 17:34:21,1593192855994,-4,26/06/2020 13:34:15,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,303,null,,the,7,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
319,1593192862021,26/06/2020 17:34:22,1593192856296,-4,26/06/2020 13:34:16,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,301,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
320,1593192862319,26/06/2020 17:34:22,1593192856594,-4,26/06/2020 13:34:16,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,299,null,,coffee,9,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
321,1593192862662,26/06/2020 17:34:22,1593192856895,-4,26/06/2020 13:34:16,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,301,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
322,1593192862913,26/06/2020 17:34:22,1593192857196,-4,26/06/2020 13:34:17,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,needs,11,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
323,1593192863209,26/06/2020 17:34:23,1593192857495,-4,26/06/2020 13:34:17,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
324,1593192863522,26/06/2020 17:34:23,1593192857795,-4,26/06/2020 13:34:17,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,brewed,13,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
325,1593192863834,26/06/2020 17:34:23,1593192858095,-4,26/06/2020 13:34:18,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
326,1593192864116,26/06/2020 17:34:24,1593192858395,-4,26/06/2020 13:34:18,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,before,15,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
327,1593192864428,26/06/2020 17:34:24,1593192858696,-4,26/06/2020 13:34:18,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
328,1593192864725,26/06/2020 17:34:24,1593192858995,-4,26/06/2020 13:34:18,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,she,17,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
329,1593192865037,26/06/2020 17:34:25,1593192859295,-4,26/06/2020 13:34:19,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
330,1593192865337,26/06/2020 17:34:25,1593192859595,-4,26/06/2020 13:34:19,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,wakes,19,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
331,1593192865632,26/06/2020 17:34:25,1593192859895,-4,26/06/2020 13:34:19,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
332,1593192865912,26/06/2020 17:34:25,1593192860196,-4,26/06/2020 13:34:20,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,300,null,,up.,21,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
333,1593192866053,26/06/2020 17:34:26,1593192860197,-4,26/06/2020 13:34:20,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,2,RSVP,Zone1,reading,6304,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
334,1593192866680,26/06/2020 17:34:26,1593192860950,-4,26/06/2020 13:34:20,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,3,Pause,Zone1,fixation,755,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
335,1593192867216,26/06/2020 17:34:27,1593192861489,-4,26/06/2020 13:34:21,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,15,15,4,Explicit Judgment,Zone1,response_keyboard_single,533,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,My| |mom| |said| |the| |coffee| |needs| |brewed| |before| |she| |wakes| |up.,T.N.D.115,
336,1593192868872,26/06/2020 17:34:28,1593192863151,-4,26/06/2020 13:34:23,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,19,1,1,Pre-Survey Explanation,advancementZone,continue_button,1656,null,,null,,0,1,0,,,false,,,End,,,
337,1593192868997,26/06/2020 17:34:28,1593192863153,-4,26/06/2020 13:34:23,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,,,END TASK,,,,,223230,,,,,0,1,0,,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
